5.854;45.031;Alpe du Grand-Serre;http://www.alpedugrandserre.net;http://www.skiinfo.fr/meteo-neige/enneigement/alpe-grand-serre-EFRALPEDUGRA-100-fr.jhtml
6.078;45.056;Auris en Oisans;http://www.auris-en-oisans.fr;http://www.skiinfo.fr/meteo-neige/enneigement/auris-en-oisans-EFRAURISENOI-100-fr.jhtml
5.543;45.175;Autrans;http://www.autrans.com/;http://www.skiinfo.fr/meteo-neige/enneigement/autrans-EFRAUTRANS-100-fr.jhtml
5.875;45.111;Chamrousse;http://www.chamrousse.com/;http://www.skiinfo.fr/meteo-neige/enneigement/chamrousse-EFRCHAMROUSS-100-fr.jhtml
5.527;45.032;Correncon en Vercors;http://www.ot-correncon.fr/;nil
6.065;45.091;Alpe d'Huez;http://www.alpedhuez.com/;http://www.skiinfo.fr/meteo-neige/enneigement/alpe-huez-EFRALPEDHUEZ-100-fr.jhtml
5.589;45.128;Lans en Vercors;http://www.ot-lans-en-vercors.fr/;http://www.skiinfo.fr/meteo-neige/enneigement/lans-en-vercors-EFRLANSENVER-100-fr.jhtml
6.075;45.394;Le Collet d'Allevard;http://www.lecollet.com/;nil
6.125;45.013;Les 2 Alpes;http://www.les2alpes.com/;http://www.skiinfo.fr/meteo-neige/enneigement/les-2-alpes-EFR2ALPES-100-fr.jhtml
6.083;45.216;Les 7 Laux;http://www.les7laux.com/;http://www.skiinfo.fr/meteo-neige/enneigement/les-2-alpes-EFR7LAUX-100-fr.jhtml
5.527;45.127;Meaudre;http://www.meaudre.com/;http://www.skiinfo.fr/meteo-neige/enneigement/meaudre-EFRMEAUDRE-100-fr.jhtml
6.052;45.141;Oz en Oisans;http://www.oz-en-oisans.com;http://www.skiinfo.fr/meteo-neige/enneigement/oz-en-oisans-EFROZOISANS-100-fr.jhtml
5.814;45.342;Saint Pierre de Chartreuse;http://www.st-pierre-chartreuse.com/;nil
6.075;45.158;Vaujany;http://www.vaujany.com;http://www.skiinfo.fr/meteo-neige/enneigement/vaujany-EFRVAUJANY-100-fr.jhtml
5.55;45.07;Villard de Lans;http://www.ot-villard-de-lans.fr/;http://www.skiinfo.fr/meteo-neige/enneigement/villard-de-lans-EFRVILLARDLA-100-fr.jhtml
6.03;45.092;Villard Reculas;http://www.villard-reculas.com/;nil
